image	C:/Users/avirm/Documents/Research/Image 1/BB (4) (1).tif
intensity-scaling	0
gaussian-std	0.8
ridge-threshold	0.014
maximum-foreground	65535
minimum-foreground	100
init-z	true
snake-point-spacing	1
minimum-snake-length	15
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.01
beta	0.1
gamma	2
external-factor	4
stretch-factor	1.2
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#0
2          16     200.522      51.858           0       15943     10506.4
2          17      200.72     52.8394           0     16309.9     10926.2
2          18     200.969      53.809           0     16098.6     11301.7
2          19     201.258     54.7676           0     15189.8     11853.9
2          20     201.555     55.7237           0     15724.2     11467.6
2          21     201.846     56.6817           0     16086.2       11231
2          22     202.111     57.6471           0     16448.5     11306.2
2          23     202.348     58.6197           0     16317.7     11574.4
2          24     202.605     59.5873           0     16290.4     11605.9
2          25     202.928     60.5351           0     15971.3     11483.6
2          26     203.308      61.461           0     15765.1     11540.1
2          27     203.721     62.3732           0     16611.7     11756.1
2          28     204.168      63.269           0     17290.6     11280.5
2          29     204.626     64.1592           0     16309.4     11792.3
2          30     205.066     65.0583           0     17284.3     12142.6
2          31     205.471     65.9741           0       16750     12259.2
2          32     205.852     66.8998           0     16167.7     12400.1
2          33     206.231     67.8266           0     16280.9     12428.3
2          34       206.6     68.7569           0       17333     12507.8
2          35     206.968      69.688           0     18654.5     12371.7
2          36     207.326     70.6232           0     18137.2     13142.9
2          37     207.668     71.5641           0     18669.4     13153.3
2          38     208.017     72.5024           0     19109.3     13884.9
2          39     208.383     73.4342           0     18336.1     13709.5
2          40     208.768     74.3585           0     18724.8     13958.5
2          41      209.17     75.2754           0     19871.2     14627.2
2          42     209.587     76.1854           0     20669.5     14868.1
2          43     210.038      77.079           0     22318.8     15282.9
2          44     210.503      77.966           0     22233.8     15786.2
2          45     210.949      78.862           0     22434.7     15645.8
2          46     211.384     79.7636           0     21795.8     15868.5
2          47     211.817     80.6664           0     21806.5       16263
2          48     212.258     81.5653           0     22422.4     16777.1
2          49     212.683     82.4717           0     22717.6     17857.1
2          50     213.097     83.3833           0     23182.3     17841.5
2          51      213.51      84.295           0     23183.3     17873.7
2          52     213.963     85.1881           0     23633.1     18400.9
2          53     214.444     86.0661           0     23970.4     18977.8
2          54     214.903     86.9559           0     25351.2     19120.8
2          55     215.314     87.8685           0     24796.9     18550.1
2          56     215.663     88.8068           0     24644.7     19228.5
2          57     215.991     89.7528           0     26042.2     20073.1
2          58      216.33     90.6947           0     26783.4     20525.3
2          59     216.722     91.6159           0     27372.7     20144.4
2          60     217.176     92.5082           0     26385.1     20694.3
2          61     217.643     93.3936           0     25154.1     21581.6
2          62     218.116      94.276           0       25475     22135.2
2          63     218.587     95.1597           0       27236       22395
2          64     219.061     96.0414           0     29013.7     22228.3
2          65     219.498     96.9422           0     28248.5     22088.1
2          66     219.899     97.8596           0     28668.2     22418.9
2          67     220.279     98.7856           0     26566.2     22352.6
2          68     220.654     99.7138           0     25436.6     22447.6
2          69     221.028     100.642           0       25901       21997
2          70     221.367     101.585           0     25852.6       21388
2          71     221.677     102.537           0     25688.8     21162.3
2          72     222.006     103.482           0     26700.9     20618.6
2          73     222.402     104.401           0     27358.8     20088.3
2          74     222.893     105.274           0     28256.5       20158
2          75     223.433     106.117           0     28795.8     20576.2
2          76     223.973      106.96           0     29237.9     20209.6
2          77     224.483     107.821           0     30859.2     20564.5
2          78     224.957     108.703           0     33373.2     21375.8
2          79      225.41     109.596           0     34229.8     22749.4
2          80     225.889     110.475           0     35119.3     25334.7
2          81     226.479     111.284           0     33875.6       24844
2          82     227.133     112.042           0     31660.1     24322.8
2          83     227.821     112.769           0     30949.3       24336
2          84     228.556     113.449           0     30183.5       26046
2          85     229.325     114.089           0     32125.6     28877.9
2          86      230.07     114.758           0     33808.4       30608
#1
3           0     267.303     100.431           0       41845     34068.2
3           1     268.162     100.942           0     41594.5     36227.3
3           2     269.096     101.302           0     35455.8     29057.9
3           3     270.047     101.618           0       29914     22795.4
3           4     270.995     101.939           0     28426.2     20048.3
3           5     271.939     102.272           0     27371.5     18499.7
3           6     272.892     102.577           0     25263.4     17928.4
3           7      273.85     102.868           0     24341.3     18026.2
3           8     274.798     103.191           0     24153.2     18481.6
3           9     275.737     103.539           0     23537.5     18271.4
3          10     276.668     103.907           0     24298.8     16861.7
3          11     277.605     104.259           0     24193.8     16063.9
3          12     278.558     104.567           0     22921.3     15840.7
3          13     279.514     104.864           0       22246     16011.9
3          14     280.471     105.158           0     21484.4       15747
3          15     281.441     105.405           0     20885.9     15602.1
3          16     282.427     105.579           0       20387     15554.6
3          17     283.423     105.677           0     20235.3     15107.3
3          18     284.424     105.699           0     20101.8     15305.7
3          19     285.424     105.645           0     19393.3     15472.2
3          20     286.419     105.538           0     19817.6     15807.3
3          21     287.412     105.409           0     20698.6     15479.4
3          22     288.403     105.266           0     20773.9     15101.9
3          23     289.395     105.128           0     21264.6     14952.4
3          24     290.392     105.036           0     20808.9       14992
3          25     291.392     105.004           0     20483.2     14428.5
3          26     292.393     104.997           0     21308.1     14150.7
3          27     293.395     104.989           0     21412.8     13900.8
3          28     294.396     104.976           0     20852.5     14013.2
3          29     295.396     104.933           0     21361.8     14395.5
3          30     296.394      104.85           0     21835.6     14508.5
3          31      297.39     104.755           0     20933.4     14336.4
3          32      298.39     104.696           0     20577.3     14184.1
3          33      299.39     104.665           0     20438.8     14664.8
3          34     300.391     104.631           0     19368.7     15433.8
3          35     301.391     104.573           0     18890.4     15795.6
3          36     302.391     104.525           0     18715.4     16268.6
3          37     303.392     104.531           0     18841.1     17047.2
3          38     304.392     104.583           0     19366.1     18971.5
#0
4           0     385.884     90.5725           0     9818.27     8148.58
4           1     386.101     91.5504           0     9330.99      8405.7
4           2     386.385     92.5112           0     9369.67     8365.93
4           3     386.676     93.4697           0     9740.64     8340.34
4           4     386.971     94.4272           0     10640.6     8609.11
4           5     387.277     95.3809           0     10947.6     8722.93
4           6     387.603     96.3284           0     10519.2     8895.99
4           7     387.938     97.2723           0       10921     8949.03
4           8     388.268     98.2183           0       10240     9161.82
4           9     388.581       99.17           0     9977.66     9274.15
4          10     388.866      100.13           0     10467.9     9335.05
4          11     389.122     101.099           0     10921.3     9602.14
4          12     389.374     102.069           0     11169.7     10023.4
4          13     389.653     103.031           0     11210.5     9884.62
4          14     389.961     103.984           0     11432.2     10366.4
4          15     390.299     104.927           0     12076.1     10033.9
4          16     390.657     105.863           0     12280.6     10283.5
4          17     391.011       106.8           0     13241.3     10326.4
4          18      391.37     107.735           0     14337.9     10347.3
4          19     391.783     108.648           0     14793.7     9578.97
4          20     392.271     109.523           0     14055.4     9480.36
4          21     392.799     110.374           0     13635.8     9906.54
4          22      393.33     111.224           0     13000.3     9782.68
4          23     393.849      112.08           0     13605.8     10224.2
4          24     394.369     112.937           0     14040.8     10402.2
4          25     394.904     113.784           0     13603.4     10307.9
4          26     395.457     114.619           0     12972.6     10187.6
4          27     396.011     115.454           0     12886.3     10356.5
4          28     396.544     116.302           0     13471.3     10195.9
4          29     397.044      117.17           0     14977.5     10443.9
4          30     397.507     118.058           0     16484.2     11130.3
4          31     397.957     118.953           0       16465       11545
4          32     398.416     119.844           0     14774.8     11913.8
4          33     398.881     120.731           0     15220.8     11914.1
4          34     399.357     121.612           0     15002.2     11565.9
4          35     399.846     122.487           0     14970.4     11899.2
4          36     400.343     123.357           0     14685.9     11747.2
4          37     400.823     124.236           0     15769.9     11706.2
4          38     401.259     125.138           0     16467.2     12016.5
4          39     401.643     126.063           0     17844.9     12229.1
4          40      402.01     126.996           0       17769     12379.4
4          41     402.393     127.921           0     17408.3     12673.9
4          42     402.798     128.838           0     18246.6     12863.5
4          43     403.207     129.752           0     18781.1     13641.3
4          44     403.585      130.68           0     17854.4     13901.9
4          45     403.942     131.616           0     18192.7     13857.7
4          46     404.303      132.55           0     17310.1     13757.4
