image	C:/Users/avirm/Documents/Research/Image 19/AB (5).tif
intensity-scaling	0
gaussian-std	1.2
ridge-threshold	0.0036
maximum-foreground	65535
minimum-foreground	0
init-z	true
snake-point-spacing	1
minimum-snake-length	12
maximum-iterations	10000
change-threshold	0.1
check-period	100
alpha	0.006
beta	0.26
gamma	2
external-factor	2.4
stretch-factor	0.12
number-of-background-radial-sectors	8
background-z-xy-ratio	2.88
radial-near	4
radial-far	8
delta	4
overlap-threshold	1
grouping-distance-threshold	4
grouping-delta	8
minimum-angle-for-soac-linking	2.1
damp-z	false

s           p           x           y           z      fg_int      bg_int
#1
3          58     201.378     201.464           0     36756.2     20899.2
3          59     202.312     201.817           0     38749.1     22228.6
3          60     203.218     202.237           0     38993.9     22922.4
3          61     204.096     202.712           0     39850.7     22836.3
3          62     204.959     203.214           0     39238.8     23706.3
#1
4           0      205.73     202.574           0     38233.2     22604.9
4           1     206.442     203.295           0     38831.7     22187.2
4           2     207.266     203.886           0     40082.7     24319.7
4           3     208.149     204.384           0     39700.7     25143.4
4           4     209.065      204.82           0     41797.4     24583.6
4           5     209.994     205.224           0     43864.7     23566.5
4           6     210.927     205.621           0     44007.5     22947.6
4           7     211.854     206.032           0     45547.9     22769.8
4           8     212.772     206.463           0     44905.2     22741.5
4           9     213.681     206.911           0     50482.5     23928.1
4          10     214.586     207.369           0     52100.1     24511.8
4          11     215.489      207.83           0     54511.3     25755.5
4          12     216.385     208.305           0     55382.3     26442.4
4          13     217.267     208.805           0     52392.6       27378
4          14     218.119     209.354           0     49119.6     29225.5
4          15     218.935     209.956           0     45575.6     30062.9
4          16     219.706     210.614           0     42403.4     31935.9
4          17     220.464     211.288           0     43728.7     32613.4
4          18     221.249      211.93           0     48267.8     30972.2
4          19     222.088     212.499           0     52812.2     29603.5
4          20     222.986     212.969           0     59220.2     29541.4
4          21      223.93     213.337           0     61790.5     29423.7
4          22     224.904      213.62           0     62327.3     29651.4
4          23     225.887     213.866           0     59461.5     29764.5
#1
5           0     277.704     233.268           0     59587.1     47894.4
5           1     278.666     233.519           0     58409.2     44901.4
5           2     279.623     233.788           0     54437.3     43248.9
5           3     280.577      234.07           0     52372.9     42037.6
5           4     281.535     234.335           0     49927.9     41126.7
5           5     282.504     234.559           0     52100.6     39508.3
5           6     283.481      234.74           0     54497.4     37035.5
5           7     284.465     234.889           0     58511.4     36054.9
5           8     285.451     235.016           0     63974.2     36007.8
5           9     286.439     235.128           0     63629.4       34421
5          10     287.427     235.233           0     63051.3     34324.6
5          11     288.418     235.324           0     64136.1     33277.2
5          12     289.408     235.408           0     65097.3     33256.5
5          13       290.4     235.485           0       64816     33979.4
5          14     291.392     235.543           0     63003.2     33843.8
5          15     292.386     235.574           0       59025       33670
5          16      293.38     235.585           0     56651.3       33840
5          17     294.374     235.598           0     56380.7       33960
5          18     295.368     235.629           0     56637.5       33316
5          19     296.361     235.689           0     57551.7     33193.3
5          20     297.351     235.777           0     59477.9     31359.7
5          21     298.338     235.896           0     62761.4     30232.6
5          22      299.32     236.055           0     65079.7     29385.7
5          23     300.294     236.254           0     64568.1     28582.7
5          24      301.26     236.488           0       65535       27665
5          25     302.219      236.75           0       65535     26917.5
5          26     303.172     237.035           0     65444.1     27435.5
5          27     304.121     237.332           0       64956     27318.9
5          28     305.071     237.626           0       65473     27321.8
5          29     306.022     237.914           0     65322.7     27124.7
5          30     306.978      238.19           0     63808.9     26518.7
5          31      307.94     238.441           0     62109.2       26299
5          32     308.906     238.676           0     61575.9     25655.6
5          33      309.87      238.92           0     61245.7     25439.3
5          34     310.825     239.196           0       54125     25170.4
5          35     311.769     239.507           0     49077.9     25780.5
5          36     312.703     239.848           0     47972.1     26416.7
5          37     313.628     240.214           0     46966.9     27929.9
5          38     314.547     240.593           0     46022.7     28700.9
5          39     315.462     240.982           0     50950.8     29780.9
5          40     316.376     241.373           0     55022.7     30426.4
5          41     317.292      241.76           0     58324.4     30952.9
5          42     318.206     242.153           0     60229.5     32354.6
5          43     319.115     242.555           0     57796.4     34127.9
5          44     320.013     242.982           0     59728.5     35160.2
5          45     320.897     243.436           0     57014.3     35689.5
5          46     321.787     243.879           0     56919.7     32996.3
5          47     322.699     244.277           0     57609.4     29782.6
5          48     323.644     244.586           0     60982.4     28488.1
5          49     324.616     244.792           0       64218     28041.7
5          50     325.603     244.913           0       65535     28014.3
5          51     326.595      244.98           0       65535     28612.1
5          52     327.588     245.018           0     65520.2     28859.2
5          53     328.582     245.043           0       65535     29880.7
5          54     329.576     245.069           0     65427.1     30215.5
5          55      330.57     245.112           0     65260.4     30713.5
5          56     331.562     245.178           0     65295.2     30738.4
5          57     332.552     245.272           0     65242.6     30818.5
5          58     333.539     245.389           0     63930.1     32041.9
5          59     334.522     245.542           0     61548.6     34172.7
5          60     335.503     245.701           0     59938.8     35619.8
5          61     336.491     245.815           0     60097.9     36932.8
5          62     337.485     245.837           0     59464.8     36928.4
5          63     338.476     245.755           0     56933.4       37564
5          64     339.459     245.607           0     55139.1     38795.9
5          65     340.443     245.466           0     54878.4     38014.6
5          66     341.435     245.394           0     56066.7     36359.1
